Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH
2010-01-14,20.2,70.46177160735236,19.89,17.13,41.73,26.22,60.12,54.36,16.47,35.18,5.5,25.81,48.24,2.31,17.38,99.51924327912378,22.02,43.54,29.82,122.66302551640341,34.22,44.25,24.1,55.46,34.13,24.24,103.82,11.29,19.99,24.62,22.41,22.81,47.2,51.56,46.24,27.36,41.3,25.85,33.37,55.49,6163782.0,7731183.848259679,8982493.0,379000.0,4668900.0,11379957.0,2152398.0,1769900.0,11354600.0,3356200.0,908800.0,9664800.0,773100.0,740000.0,16884800.0,2636078.194490541,1001640.0,3433400.0,506000.0,1074639.611178615,2760300.0,7899000.0,6417300.0,1846900.0,4260600.0,23081466.0,132000.0,49820367.0,1147700.0,283500.0,998400.0,294700.0,1627200.0,191300.0,1885800.0,8818300.0,1892600.0,5686500.0,710000.0,777959.0
2010-01-15,19.74,70.46177160735236,19.95,16.93,41.8,26.16,59.53,54.18,16.48,35.25,5.51,25.78,47.73,2.42,17.41,99.51924327912378,21.8,43.98,29.55,122.66302551640341,34.29,43.88,23.98,55.4,33.86,23.92,101.09,11.35,19.77,23.88,22.24,22.83,47.21,50.71,45.6,27.71,40.21,25.49,32.81,54.63,4626681.0,7731183.848259679,16132555.0,706500.0,7240000.0,8236082.0,1416960.0,2997200.0,13449500.0,4148100.0,1542400.0,14320000.0,1186600.0,11244800.0,19067400.0,2636078.194490541,1467015.0,2646200.0,422600.0,1074639.611178615,4928400.0,20995000.0,6519600.0,2652000.0,5663300.0,21854258.0,101700.0,80760537.0,1239100.0,509700.0,734400.0,520500.0,2935500.0,225900.0,5187800.0,19382000.0,2367300.0,8691800.0,879900.0,1474445.0
2010-01-19,19.98,70.46177160735236,20.2,17.34,42.76,26.1,60.31,55.23,16.86,36.28,5.25,25.81,48.8,2.52,17.7,99.51924327912378,22.01,47.09,29.67,122.66302551640341,34.53,44.42,25.04,56.51,34.17,24.62,101.7,11.65,19.8,25.98,22.57,22.86,47.99,52.45,46.76,28.85,41.68,25.59,33.33,56.36,3563642.0,7731183.848259679,16663610.0,492200.0,8570100.0,10666570.0,1734608.0,2941500.0,19370400.0,7779800.0,3155200.0,8592900.0,1072300.0,2956400.0,20906400.0,2636078.194490541,1444575.0,9567400.0,582800.0,1074639.611178615,6248700.0,15181800.0,17795600.0,2766600.0,6034400.0,20908334.0,153400.0,82562244.0,2235000.0,822000.0,715600.0,524600.0,2577700.0,213600.0,3991200.0,26477900.0,2199700.0,5621700.0,581400.0,1706298.0
2010-01-20,19.87,70.46177160735236,20.21,17.68,42.5,25.83,59.92,54.72,16.74,36.55,4.89,25.8,48.03,2.5,17.61,99.51924327912378,21.85,46.49,29.53,122.66302551640341,34.33,44.28,24.97,55.83,33.86,24.87,100.82,11.62,19.61,25.57,22.57,22.66,47.12,52.23,46.57,28.37,40.74,25.74,32.97,55.32,4589075.0,7731183.848259679,14080659.0,646600.0,6625700.0,8736281.0,1416653.0,2634100.0,16368400.0,6612300.0,5794400.0,9541300.0,1179700.0,1725600.0,15961200.0,2636078.194490541,1493790.0,10926100.0,353400.0,1074639.611178615,7793100.0,13033000.0,8851200.0,1331000.0,4489100.0,21843150.0,136600.0,83522965.0,1301600.0,731400.0,702800.0,915000.0,2593100.0,111400.0,3862800.0,26854700.0,1614900.0,5939000.0,844200.0,1590938.0
2010-01-21,19.8,70.46177160735236,19.97,16.85,42.08,25.32,59.42,53.21,16.4,35.45,4.85,25.34,47.35,2.44,17.51,99.51924327912378,21.8,46.94,29.18,122.66302551640341,33.83,43.48,24.17,54.87,32.73,24.29,100.17,11.21,18.98,26.14,22.15,22.37,46.11,51.82,45.61,27.18,39.85,25.39,31.79,54.27,6081440.0,7731183.848259679,17317216.0,931800.0,5833700.0,7913170.0,1233280.0,4731200.0,16776800.0,4185900.0,3541600.0,12078000.0,1246700.0,1937200.0,24302200.0,2636078.194490541,3079635.0,9071700.0,349800.0,1074639.611178615,10825200.0,14473900.0,11022600.0,2065100.0,8339400.0,26803019.0,314100.0,81343188.0,1668900.0,814100.0,879000.0,1271100.0,2411000.0,124400.0,3014100.0,29192700.0,1876600.0,7951700.0,1731300.0,1069140.0
2010-01-22,18.92,70.46177160735236,19.59,16.53,42.06,24.96,58.59,53.06,16.17,35.13,4.99,25.34,46.58,2.34,17.62,99.51924327912378,21.4,46.24,28.59,122.66302551640341,37.82,42.96,23.77,54.19,32.14,23.56,98.78,11.04,18.87,25.97,22.16,22.17,45.53,50.71,44.92,27.23,40.14,25.07,31.43,53.6,4263061.0,7731183.848259679,14599208.0,667000.0,5967600.0,7451632.0,1573580.0,3167800.0,15945500.0,4325200.0,19919200.0,10972000.0,1764300.0,1914800.0,22095000.0,2636078.194490541,1876290.0,3878400.0,501000.0,1074639.611178615,23992200.0,14017200.0,7247500.0,1683300.0,6425100.0,18301853.0,149000.0,65034962.0,2016100.0,700700.0,1376400.0,531300.0,2588900.0,177100.0,3904300.0,21021600.0,1345400.0,6976400.0,1527200.0,1716598.0
2010-01-25,19.1,70.46177160735236,19.66,16.7,41.4,25.05,59.13,52.67,15.99,34.78,4.95,25.18,45.5,2.34,17.48,99.51924327912378,21.53,44.94,28.38,122.66302551640341,37.61,42.97,23.93,54.97,32.7,23.49,99.09,10.98,19.01,26.15,22.61,22.29,45.87,50.46,44.98,27.1,39.52,25.54,31.47,53.82,3608518.0,7731183.848259679,10109421.0,549700.0,6719400.0,6397659.0,885600.0,2265300.0,11292200.0,3221000.0,3062800.0,7404100.0,3785200.0,1670000.0,20666200.0,2636078.194490541,1191870.0,4585300.0,584200.0,1074639.611178615,5922900.0,10001700.0,6499400.0,2246800.0,4732200.0,16116039.0,139500.0,51933110.0,796300.0,468900.0,2314200.0,342500.0,2314000.0,156300.0,2463700.0,10925800.0,1107800.0,6138000.0,705900.0,1942683.0
2010-01-26,19.0,70.46177160735236,19.58,16.46,42.04,25.09,58.97,53.0,15.97,32.87,4.86,25.01,45.56,2.32,17.16,99.51924327912378,21.38,43.77,28.46,122.66302551640341,37.27,42.68,24.2,55.79,32.48,23.38,98.97,10.94,19.06,26.28,22.8,22.11,45.97,50.48,44.39,26.64,39.02,25.2,31.24,53.66,2696882.0,7731183.848259679,13814506.0,494400.0,14880300.0,5531653.0,764138.0,2346700.0,13539300.0,8537300.0,3648400.0,7440300.0,1405100.0,1785200.0,20806200.0,2636078.194490541,1070745.0,3760600.0,248200.0,1074639.611178615,6327900.0,15630300.0,7128400.0,2978500.0,5735400.0,20817158.0,80100.0,45955032.0,879200.0,451800.0,1674800.0,516700.0,2183300.0,103800.0,3662600.0,11057200.0,1430000.0,6565500.0,1138500.0,1410482.0
2010-01-27,18.92,70.46177160735236,19.37,16.69,42.9,25.03,59.3,53.58,15.97,33.09,4.92,24.75,44.86,2.39,18.37,99.51924327912378,21.15,44.45,28.35,122.66302551640341,37.69,43.12,24.36,53.25,32.36,23.42,98.23,11.07,18.89,27.03,22.46,21.86,44.58,50.37,44.36,27.3,39.0,25.56,31.08,52.97,4362179.0,7731183.848259679,24107753.0,575500.0,9695000.0,8232584.0,1209500.0,2963800.0,12404200.0,4046400.0,2090800.0,10626700.0,1925000.0,2777600.0,56743600.0,2636078.194490541,2613750.0,3232200.0,469400.0,1074639.611178615,4946400.0,14982400.0,7009700.0,8194200.0,4824800.0,18322289.0,182500.0,57558308.0,1135200.0,462200.0,1053800.0,946000.0,4063900.0,154300.0,2210900.0,14387100.0,1908200.0,6706500.0,1186800.0,1704753.0
2010-01-28,18.61,70.46177160735236,19.39,18.03,43.16,24.73,59.68,53.27,15.84,33.0,4.88,24.64,44.4,2.31,18.17,99.51924327912378,20.91,44.24,28.99,122.66302551640341,37.22,43.36,23.93,53.96,32.04,23.01,97.34,10.85,18.6,26.39,22.22,21.59,43.97,50.27,44.21,27.45,38.65,25.36,30.52,50.29,4937177.0,7731183.848259679,13856398.0,2492500.0,11638200.0,11958952.0,1616528.0,3314100.0,18705200.0,3673700.0,1954000.0,13955400.0,840800.0,1748800.0,27932400.0,2636078.194490541,2090745.0,3317800.0,691400.0,1074639.611178615,4943700.0,17096000.0,9423500.0,2918300.0,5019600.0,14008197.0,184900.0,53690549.0,1114100.0,574500.0,927200.0,771400.0,3360100.0,72100.0,2608200.0,16742100.0,1486200.0,5611100.0,1355900.0,3599644.0
2010-01-29,18.18,70.46177160735236,19.03,18.75,43.45,24.47,58.81,53.74,16.01,32.31,4.81,24.67,44.1,2.27,18.46,99.51924327912378,21.2,44.08,26.25,122.66302551640341,36.45,42.73,23.56,52.63,31.84,23.14,97.47,10.87,18.66,26.66,21.81,21.56,43.74,49.28,44.07,27.1,38.4,25.11,30.6,49.82,5923046.0,7731183.848259679,19832013.0,1092700.0,9465700.0,6105861.0,1117558.0,3127900.0,20525500.0,2617100.0,3508400.0,11500200.0,1656200.0,3249600.0,25100600.0,2636078.194490541,2423265.0,2670600.0,3663600.0,1074639.611178615,5799600.0,17844400.0,9281900.0,3149900.0,6485700.0,16893655.0,206300.0,59071114.0,1939600.0,480900.0,1082000.0,692300.0,3632400.0,235600.0,3009300.0,11931500.0,1322600.0,8441900.0,1174900.0,3619935.0
2010-02-01,18.89,70.46177160735236,19.17,18.58,43.63,24.58,59.08,53.91,16.03,32.33,4.82,25.09,44.71,2.34,18.28,99.51924327912378,21.51,44.16,24.97,122.66302551640341,36.52,42.88,23.43,53.26,32.03,23.21,97.68,10.95,18.71,26.51,21.95,21.56,43.98,49.76,44.8,27.2,39.34,25.34,30.65,50.45,5585429.0,7731183.848259679,18361192.0,594300.0,7079100.0,6613056.0,826355.0,2481700.0,15287600.0,4718200.0,2593200.0,7311100.0,2008800.0,1272000.0,18501800.0,2636078.194490541,2369205.0,8798300.0,3685000.0,1074639.611178615,4320000.0,10153400.0,6767300.0,1965300.0,5434500.0,9666647.0,234000.0,41586308.0,1740800.0,908600.0,758200.0,1284700.0,1323800.0,113500.0,4060200.0,13710200.0,2358300.0,6073200.0,1023900.0,2134675.0
2010-02-02,19.13,70.46177160735236,19.57,18.12,44.01,24.84,60.1,54.94,16.29,33.71,4.81,25.44,45.15,2.34,18.57,99.51924327912378,21.91,45.61,25.46,122.66302551640341,37.29,43.49,23.84,54.09,32.86,23.96,98.1,11.21,19.29,28.0,22.26,24.41,44.78,50.47,45.45,27.96,40.49,25.62,31.49,51.57,5884741.0,7731183.848259679,17214256.0,1289100.0,7660900.0,5410883.0,1423315.0,2178500.0,9867000.0,4455400.0,2348400.0,9421200.0,1373700.0,1320400.0,20596800.0,2636078.194490541,2142000.0,2596200.0,2079600.0,1074639.611178615,4277700.0,13609300.0,6573500.0,1962400.0,7906000.0,15857288.0,267500.0,71262310.0,1358000.0,830700.0,1386400.0,3792000.0,2113600.0,71500.0,3995200.0,12114600.0,2024000.0,7675600.0,1969000.0,2238705.0
2010-02-03,19.16,70.46177160735236,19.64,18.11,43.89,24.43,59.8,54.6,16.1,33.26,4.78,24.71,44.74,2.31,18.18,99.51924327912378,21.66,44.41,25.44,122.66302551640341,36.92,43.25,23.63,53.86,32.66,23.47,100.24,10.95,19.16,28.65,22.24,24.78,44.27,50.26,46.23,27.36,40.23,24.12,30.91,50.54,6085634.0,7731183.848259679,14158816.0,553300.0,7082600.0,6740453.0,1495168.0,2155700.0,8116200.0,4012700.0,1293200.0,13361800.0,1176500.0,550400.0,27632000.0,2636078.194490541,1395360.0,2257000.0,720800.0,1074639.611178615,4551300.0,9255900.0,5493500.0,2029300.0,3638600.0,18305311.0,282100.0,120151889.0,1190200.0,1426000.0,1219200.0,1556100.0,1353700.0,68300.0,6484600.0,8410400.0,1427300.0,23408700.0,1050900.0,1310263.0
2010-02-04,18.85,70.46177160735236,19.34,17.49,42.75,23.94,58.3,53.1,15.77,32.07,4.64,23.74,43.91,2.25,17.77,99.51924327912378,21.09,42.77,25.25,122.66302551640341,35.69,42.58,23.21,52.43,31.37,22.48,96.29,10.6,18.36,25.63,21.72,24.58,43.05,49.09,45.13,26.65,38.42,23.3,29.92,49.2,6632392.0,7731183.848259679,19169446.0,897800.0,9534500.0,10924678.0,1506955.0,2799600.0,16693900.0,6359800.0,1614800.0,15837600.0,1752400.0,1688000.0,23467600.0,2636078.194490541,1559070.0,2165800.0,1428000.0,1074639.611178615,5106600.0,18397000.0,8914200.0,2597000.0,8256600.0,26547307.0,361000.0,99352043.0,1678300.0,1082700.0,1961200.0,1214300.0,4333900.0,85800.0,4231600.0,10648500.0,2192500.0,17080600.0,1113300.0,1667570.0
2010-02-05,18.92,70.46177160735236,19.4,17.68,42.86,24.04,58.44,53.53,15.76,31.92,4.6,23.68,44.04,2.25,17.74,99.51924327912378,21.2,42.63,25.02,122.66302551640341,36.16,42.58,23.1,52.14,30.93,22.26,96.94,10.56,19.01,25.73,23.41,24.54,43.02,48.94,44.88,26.72,37.61,23.2,29.83,49.03,9546662.0,7731183.848259679,22546061.0,540600.0,8409900.0,8389069.0,1960928.0,3638700.0,15208300.0,5361000.0,1668000.0,25372800.0,1174400.0,1872800.0,28918200.0,2636078.194490541,1750575.0,3150300.0,1161200.0,1074639.611178615,6954300.0,16775200.0,8698500.0,3209800.0,10079800.0,24074970.0,620400.0,95279492.0,6012000.0,720400.0,4911800.0,559700.0,3187300.0,144600.0,3827100.0,12666000.0,3571200.0,12632300.0,2067300.0,1778707.0
2010-02-08,18.94,70.46177160735236,19.18,17.28,42.7,23.94,58.27,52.84,15.75,31.65,4.52,24.94,43.57,2.21,17.62,99.51924327912378,21.12,42.39,25.0,122.66302551640341,35.99,42.39,23.28,52.17,31.02,22.18,94.46,10.49,19.41,25.77,23.38,25.01,43.33,49.33,44.68,26.61,37.42,23.19,30.21,49.03,6924154.0,7731183.848259679,14861192.0,310500.0,5947800.0,5257160.0,1316818.0,2852400.0,12496000.0,2747900.0,1420800.0,36924800.0,1301300.0,559200.0,15454800.0,2636078.194490541,1679430.0,1383800.0,730800.0,1074639.611178615,3357000.0,10081200.0,8301000.0,2296300.0,6700000.0,10705949.0,312400.0,58630015.0,2804000.0,432600.0,2187400.0,586300.0,2219000.0,122700.0,2665600.0,9558200.0,1685900.0,11686000.0,1924600.0,1378346.0
2010-02-09,19.08,70.46177160735236,19.18,17.2,42.51,23.95,58.73,54.09,15.94,32.03,4.57,24.94,44.11,2.21,17.7,99.51924327912378,21.53,43.45,25.28,122.66302551640341,36.32,42.66,23.56,52.56,31.44,22.1,95.59,10.51,19.36,26.26,23.14,25.04,43.74,49.87,45.53,27.1,37.9,23.41,30.97,49.61,5150651.0,7731183.848259679,23229471.0,423500.0,18732200.0,5890832.0,1215548.0,2965000.0,9906600.0,2863900.0,2798000.0,15547500.0,1148400.0,994400.0,18992000.0,2636078.194490541,2624970.0,3131200.0,574600.0,1074639.611178615,2963700.0,11356400.0,10261600.0,1693200.0,6409900.0,17965864.0,156800.0,74804488.0,2224300.0,440100.0,1550600.0,587400.0,1910200.0,115300.0,3085700.0,11236500.0,1208400.0,7249200.0,1643600.0,1564570.0
2010-02-10,18.97,70.46177160735236,19.14,17.26,42.24,23.85,58.24,54.39,15.72,31.63,4.51,24.95,44.17,2.31,17.58,99.51924327912378,21.57,42.71,25.2,122.66302551640341,35.77,42.64,23.19,52.44,31.29,21.94,94.1,10.43,19.18,26.57,23.15,24.98,43.49,49.46,45.0,26.86,37.5,23.2,30.84,50.14,3255523.0,7731183.848259679,15479366.0,446000.0,6019100.0,6289040.0,1280635.0,2562700.0,10597500.0,3263900.0,3202400.0,8070100.0,961600.0,957200.0,22741600.0,2636078.194490541,1588650.0,2733200.0,600800.0,1074639.611178615,3361500.0,10115800.0,9425900.0,1863400.0,4993900.0,17627884.0,120100.0,63195205.0,1458100.0,346500.0,687800.0,400700.0,1461600.0,77400.0,2423500.0,10755200.0,693800.0,6630100.0,1304600.0,2606724.0
2010-02-11,19.04,70.46177160735236,19.24,17.45,41.98,23.8,58.7,55.69,15.7,31.9,4.49,25.31,44.28,2.37,17.88,99.51924327912378,21.91,42.45,26.0,122.66302551640341,36.64,42.76,23.19,52.78,31.4,22.35,94.85,10.51,19.34,27.76,23.67,25.1,43.96,49.79,45.18,27.2,38.1,23.4,30.13,50.95,6982451.0,7731183.848259679,13413297.0,405300.0,8491100.0,8654725.0,1878313.0,2824200.0,11005400.0,3037900.0,2190000.0,10367800.0,1073500.0,881200.0,22954200.0,2636078.194490541,2017050.0,2081800.0,844800.0,1074639.611178615,3802500.0,8353600.0,6352000.0,2399000.0,5440000.0,15123478.0,221400.0,57646000.0,1542700.0,827000.0,1822800.0,316400.0,1778500.0,75000.0,2252200.0,7857600.0,1927300.0,5881800.0,2485300.0,2468189.0
2010-02-12,19.45,70.46177160735236,19.38,17.53,41.97,23.76,59.18,55.21,15.72,31.34,4.54,25.15,44.41,2.41,17.98,99.51924327912378,22.03,41.66,26.66,122.66302551640341,36.87,42.63,23.04,52.78,31.5,22.38,94.33,10.47,19.46,29.27,23.87,25.29,43.86,49.87,45.13,26.42,38.38,23.33,29.79,50.64,11457868.0,7731183.848259679,17566069.0,371700.0,8008700.0,7184687.0,1769765.0,2954300.0,9663100.0,4100000.0,1995200.0,10772300.0,1026500.0,1068800.0,19065200.0,2636078.194490541,2064480.0,2216900.0,856000.0,1074639.611178615,3793500.0,12335800.0,8706400.0,1959300.0,6242400.0,18766955.0,424800.0,53060257.0,1706800.0,868700.0,1783400.0,459100.0,1657600.0,132300.0,2118400.0,11688700.0,1311300.0,5645700.0,2325600.0,1191298.0
2010-02-16,19.62,70.46177160735236,19.62,17.95,42.35,24.19,60.01,55.12,15.91,31.3,4.51,25.55,44.91,2.43,17.92,99.51924327912378,22.25,41.72,26.79,122.66302551640341,37.14,43.24,23.13,53.58,31.9,22.82,95.76,10.42,20.0,28.74,23.64,25.49,44.49,50.95,46.04,25.97,38.68,23.84,30.13,51.63,6559556.0,7731183.848259679,15742184.0,268400.0,5245900.0,6274864.0,1418908.0,3277000.0,10274500.0,4182000.0,1595600.0,7642400.0,1390800.0,722000.0,26284000.0,2636078.194490541,1028160.0,1499600.0,766200.0,1074639.611178615,3380400.0,10212400.0,7280900.0,1782500.0,6859600.0,21768951.0,209700.0,66699017.0,1879200.0,452900.0,1214800.0,340000.0,1362300.0,82900.0,1675400.0,13934200.0,1017300.0,5406500.0,1101100.0,1030206.0
2010-02-17,19.87,70.46177160735236,19.68,17.92,42.5,24.49,60.37,56.23,16.11,31.75,4.51,25.91,45.46,2.44,18.6,99.51924327912378,22.37,42.29,26.82,122.66302551640341,37.91,43.49,23.34,53.92,32.27,22.63,96.24,10.39,20.0,30.46,23.79,25.48,44.71,50.94,46.51,26.73,39.78,23.91,30.23,51.61,4891183.0,7731183.848259679,13285744.0,190100.0,6831900.0,8283211.0,1314768.0,2497800.0,9011200.0,5307200.0,1369200.0,9118400.0,1037300.0,596800.0,35693800.0,2636078.194490541,1221195.0,1701300.0,481400.0,1074639.611178615,5577300.0,9485500.0,5708100.0,2029600.0,5773700.0,12534918.0,157700.0,61399821.0,1321900.0,1062100.0,1245400.0,516400.0,1117900.0,120400.0,2265000.0,11690900.0,1522300.0,7799400.0,1399700.0,1013726.0
2010-02-18,20.09,70.46177160735236,19.76,17.99,42.55,24.38,60.83,55.98,16.33,31.72,4.52,26.01,45.71,2.44,18.91,99.51924327912378,22.39,41.89,26.94,122.66302551640341,38.31,43.86,23.36,54.32,32.52,22.6,96.0,10.43,20.31,26.66,24.49,25.96,44.86,50.88,47.1,26.84,40.25,24.26,30.4,51.66,3313959.0,7731183.848259679,11171113.0,187200.0,8120500.0,5374984.0,1184900.0,2593500.0,11287500.0,4585300.0,1693200.0,8455400.0,859500.0,666000.0,25876400.0,2636078.194490541,2546430.0,2470300.0,406000.0,1074639.611178615,3915000.0,8260600.0,4158200.0,1467500.0,3861900.0,12942590.0,180200.0,60202899.0,1537800.0,3919000.0,2060600.0,551200.0,1074800.0,242200.0,2822200.0,10327100.0,1282500.0,5142100.0,983400.0,790010.0
2010-02-19,20.24,70.46177160735236,19.55,17.94,42.64,24.45,60.51,56.61,16.4,31.38,4.55,26.15,45.55,2.34,18.68,99.51924327912378,22.44,41.12,26.48,122.66302551640341,38.5,43.7,23.24,54.35,32.44,22.72,97.43,10.58,20.19,26.29,24.51,26.22,44.79,51.51,47.0,26.23,40.7,24.38,30.06,51.4,4186171.0,7731183.848259679,20116924.0,317100.0,7131600.0,7192419.0,1659168.0,3057000.0,10744300.0,2729800.0,2102000.0,7935700.0,1426000.0,1726400.0,23377800.0,2636078.194490541,2861610.0,3960000.0,733000.0,1074639.611178615,5451300.0,14222300.0,5476400.0,1758300.0,4807100.0,13004003.0,245600.0,53393321.0,985600.0,805700.0,1791400.0,669900.0,1227100.0,114700.0,2012100.0,11508200.0,982800.0,4701500.0,1270400.0,1104572.0
2010-02-22,20.2,70.46177160735236,19.55,17.92,42.43,24.53,60.47,55.67,16.22,31.97,4.51,26.08,45.44,2.36,18.31,99.51924327912378,22.42,43.4,26.34,122.66302551640341,38.55,43.48,23.4,53.62,32.41,22.5,98.36,10.55,20.74,25.53,24.71,25.91,44.73,51.42,45.93,27.16,39.92,24.31,29.94,51.43,4038123.0,7731183.848259679,11966236.0,477200.0,7176800.0,7768284.0,973443.0,2170300.0,8655000.0,4063300.0,1056000.0,6978800.0,1157000.0,544000.0,27884200.0,2636078.194490541,3874980.0,5733100.0,752800.0,1074639.611178615,3451500.0,9839700.0,5855000.0,1979300.0,4819200.0,18421115.0,243500.0,61134003.0,4185600.0,905000.0,1537400.0,344800.0,1255300.0,83800.0,19134000.0,16338800.0,1187100.0,5983800.0,1299200.0,722545.0
2010-02-23,20.01,70.46177160735236,19.4,17.92,41.89,24.2,60.76,55.25,16.07,31.57,4.49,26.03,44.91,2.32,18.11,99.51924327912378,22.39,42.45,26.25,122.66302551640341,38.08,43.36,23.05,52.37,31.82,22.13,98.36,10.39,20.68,24.65,24.28,25.76,44.33,51.56,47.43,26.94,39.42,24.31,29.96,50.76,4366373.0,7731183.848259679,13961234.0,677800.0,7703000.0,7117490.0,1599308.0,2910600.0,8651000.0,3433000.0,1338000.0,10182000.0,1260200.0,781600.0,20081400.0,2636078.194490541,3519510.0,2429600.0,607800.0,1074639.611178615,3437100.0,12481400.0,5547900.0,3488600.0,11667900.0,16699670.0,247600.0,50458353.0,1983700.0,1225900.0,957000.0,523500.0,1249300.0,159800.0,14686100.0,10746500.0,1637500.0,7834900.0,1989200.0,845424.0
2010-02-24,20.26,70.46177160735236,19.53,18.0,42.16,24.47,61.5,55.29,16.24,32.46,4.47,26.31,45.01,2.32,18.19,99.51924327912378,22.39,42.53,26.52,122.66302551640341,38.25,43.46,23.11,53.03,32.36,22.38,98.55,10.47,20.71,24.85,24.53,26.24,44.56,51.5,46.21,27.61,40.36,24.83,30.12,50.81,3945855.0,7731183.848259679,14141309.0,557100.0,4887700.0,4954315.0,1935405.0,5288000.0,8538400.0,5177500.0,981200.0,7587900.0,898800.0,816800.0,18946400.0,2636078.194490541,1603185.0,2186000.0,307200.0,1074639.611178615,2982600.0,8519300.0,4426200.0,2268600.0,5280600.0,17913988.0,169600.0,71379515.0,1331500.0,558800.0,834200.0,419800.0,1094700.0,212100.0,6836100.0,10982600.0,1393700.0,7894500.0,1314300.0,1103748.0
2010-02-25,20.17,70.46177160735236,19.45,18.12,41.8,24.26,61.27,54.89,16.09,32.4,4.48,25.92,44.91,2.28,18.13,99.51924327912378,22.3,42.73,26.25,122.66302551640341,38.2,43.34,23.24,53.02,32.24,22.16,98.79,10.4,20.76,24.34,24.54,26.05,44.52,51.46,47.06,27.47,40.14,25.19,30.06,50.64,4778504.0,7731183.848259679,12305752.0,750500.0,6592200.0,8144584.0,1531760.0,2826200.0,10154800.0,4678000.0,1144400.0,13221900.0,1264900.0,823200.0,23808400.0,2636078.194490541,1562640.0,2072700.0,613600.0,1074639.611178615,3362400.0,10528900.0,6111600.0,2235500.0,6026200.0,17854252.0,137600.0,56344732.0,1302800.0,613600.0,835800.0,222600.0,1332700.0,128300.0,9253500.0,14779500.0,1107800.0,11441400.0,1177200.0,1085826.0
2010-02-26,20.41,70.46177160735236,19.51,18.1,42.06,24.19,60.76,55.01,16.11,32.78,4.47,25.73,44.95,2.26,18.21,99.51924327912378,22.29,42.91,26.4,122.66302551640341,38.57,43.15,23.31,53.03,32.21,22.35,99.41,10.32,20.58,24.46,24.34,26.22,44.74,52.54,46.57,27.8,40.54,24.65,30.2,50.72,4678127.0,7731183.848259679,14675281.0,800400.0,6351700.0,7998777.0,1391028.0,2847100.0,7107200.0,3212700.0,1132000.0,12715400.0,1005400.0,814800.0,18997200.0,2636078.194490541,1529235.0,1911300.0,556000.0,1074639.611178615,3121200.0,9357800.0,4850100.0,1308500.0,4865800.0,13800483.0,140000.0,62436536.0,945300.0,512600.0,1473800.0,325800.0,1213900.0,153400.0,3933300.0,9684700.0,1355700.0,7104100.0,1415100.0,945025.0
2010-03-01,20.81,70.46177160735236,19.51,18.78,42.28,24.33,61.66,56.78,16.03,33.08,4.55,26.23,45.02,2.3,18.17,99.51924327912378,22.31,43.05,27.11,122.66302551640341,39.85,43.42,23.3,54.15,32.6,22.59,102.62,10.44,21.55,25.37,24.8,26.69,45.35,53.18,46.46,27.95,41.43,24.77,30.63,51.51,4723562.0,7731183.848259679,9501667.0,797400.0,5638400.0,9315276.0,1722513.0,2567900.0,10867500.0,3701100.0,1550800.0,11964100.0,1246700.0,873600.0,18722400.0,2636078.194490541,4292670.0,2229600.0,810400.0,1074639.611178615,4926600.0,9219400.0,5714700.0,1467000.0,5026200.0,12373107.0,215500.0,48087169.0,3154400.0,624500.0,643200.0,312100.0,1031000.0,115800.0,6794500.0,10970800.0,1164300.0,6868000.0,784000.0,1166269.0
