Date,Adj Close,Volume
2005-11-15,1229.01,2359370000.0
2005-11-16,1231.21,2121580000.0
2005-11-17,1242.8,2298040000.0
2005-11-18,1248.27,2453290000.0
2005-11-21,1254.85,2117350000.0
2005-11-22,1261.23,2291420000.0
2005-11-23,1265.61,1985400000.0
2005-11-25,1268.25,724940000.0
2005-11-28,1257.46,2016900000.0
2005-11-29,1257.48,2268340000.0
2005-11-30,1249.48,2374690000.0
2005-12-01,1264.67,2614830000.0
2005-12-02,1265.08,2125580000.0
2005-12-05,1262.09,2325840000.0
2005-12-06,1263.7,2110740000.0
2005-12-07,1257.37,2093830000.0
2005-12-08,1255.84,2178300000.0
2005-12-09,1259.37,1896290000.0
2005-12-12,1260.43,1876550000.0
2005-12-13,1267.43,2390020000.0
2005-12-14,1272.74,2145520000.0
2005-12-15,1270.94,2180590000.0
2005-12-16,1267.32,2584190000.0
2005-12-19,1259.92,2208810000.0
2005-12-20,1259.62,1996690000.0
2005-12-21,1262.79,2065170000.0
2005-12-22,1268.12,1888500000.0
2005-12-23,1268.66,1285810000.0
2005-12-27,1256.54,1540470000.0
2005-12-28,1258.17,1422360000.0
2005-12-29,1254.42,1382540000.0
2005-12-30,1248.29,1443500000.0
2006-01-03,1268.8,2554570000.0
2006-01-04,1273.46,2515330000.0
2006-01-05,1273.48,2433340000.0
2006-01-06,1285.45,2446560000.0
2006-01-09,1290.15,2301490000.0
2006-01-10,1289.69,2373080000.0
2006-01-11,1294.18,2406130000.0
2006-01-12,1286.06,2318350000.0
2006-01-13,1287.61,2206510000.0
2006-01-17,1282.93,2179970000.0
2006-01-18,1277.93,2233200000.0
2006-01-19,1285.04,2444020000.0
2006-01-20,1261.49,2845810000.0
2006-01-23,1263.82,2256070000.0
2006-01-24,1266.86,2608720000.0
2006-01-25,1264.68,2617060000.0
2006-01-26,1273.83,2856780000.0
2006-01-27,1283.72,2623620000.0
2006-01-30,1285.19,2282730000.0
2006-01-31,1280.08,2708310000.0
2006-02-01,1282.46,2589410000.0
2006-02-02,1270.84,2565300000.0
2006-02-03,1264.03,2282210000.0
2006-02-06,1265.02,2132360000.0
2006-02-07,1254.78,2366370000.0
2006-02-08,1265.65,2456860000.0
2006-02-09,1263.78,2441920000.0
2006-02-10,1266.99,2290050000.0
2006-02-13,1262.86,1850080000.0
2006-02-14,1275.53,2437940000.0
2006-02-15,1280.0,2317590000.0
2006-02-16,1289.38,2251490000.0
2006-02-17,1287.24,2128260000.0
2006-02-21,1283.03,2104320000.0
2006-02-22,1292.67,2222380000.0
2006-02-23,1287.79,2144210000.0
2006-02-24,1289.43,1933010000.0
2006-02-27,1294.12,1975320000.0
2006-02-28,1280.66,2370860000.0
2006-03-01,1291.24,2308320000.0
2006-03-02,1289.14,2494590000.0
2006-03-03,1287.23,2152950000.0
2006-03-06,1278.26,2280190000.0
2006-03-07,1275.88,2268050000.0
2006-03-08,1278.47,2442870000.0
2006-03-09,1272.23,2140110000.0
2006-03-10,1281.42,2123450000.0
2006-03-13,1284.13,2070330000.0
2006-03-14,1297.48,2165270000.0
2006-03-15,1303.02,2293000000.0
2006-03-16,1305.33,2292180000.0
2006-03-17,1307.25,2549620000.0
2006-03-20,1305.08,1976830000.0
2006-03-21,1297.23,2147370000.0
2006-03-22,1305.04,2039810000.0
2006-03-23,1301.67,1980940000.0
2006-03-24,1302.95,2326070000.0
2006-03-27,1301.61,2029700000.0
2006-03-28,1293.23,2148580000.0
2006-03-29,1302.89,2143540000.0
2006-03-30,1300.25,2294560000.0
2006-03-31,1294.87,2236710000.0
2006-04-03,1297.81,2494080000.0
2006-04-04,1305.93,2147660000.0
2006-04-05,1311.56,2420020000.0
2006-04-06,1309.04,2281680000.0
2006-04-07,1295.5,2082470000.0
2006-04-10,1296.62,1898320000.0
2006-04-11,1286.57,2232880000.0
2006-04-12,1288.12,1938100000.0
2006-04-13,1289.12,1891940000.0
2006-04-17,1285.33,1794650000.0
2006-04-18,1307.28,2595440000.0
2006-04-19,1309.93,2447310000.0
2006-04-20,1311.46,2512920000.0
2006-04-21,1311.28,2392630000.0
2006-04-24,1308.11,2117330000.0
2006-04-25,1301.74,2366380000.0
2006-04-26,1305.41,2502690000.0
2006-04-27,1309.72,2772010000.0
2006-04-28,1310.61,2419920000.0
2006-05-01,1305.19,2437040000.0
2006-05-02,1313.21,2403470000.0
2006-05-03,1308.12,2395230000.0
2006-05-04,1312.25,2431450000.0
2006-05-05,1325.76,2294760000.0
2006-05-08,1324.66,2151300000.0
2006-05-09,1325.14,2157290000.0
2006-05-10,1322.85,2268550000.0
2006-05-11,1305.92,2531520000.0
2006-05-12,1291.24,2567970000.0
2006-05-15,1294.5,2505660000.0
2006-05-16,1292.08,2386210000.0
2006-05-17,1270.32,2830200000.0
2006-05-18,1261.81,2537490000.0
2006-05-19,1267.03,2982300000.0
2006-05-22,1262.07,2773010000.0
2006-05-23,1256.58,2605250000.0
2006-05-24,1258.57,2999030000.0
2006-05-25,1272.88,2372730000.0
2006-05-26,1280.16,1814020000.0
2006-05-30,1259.87,2176190000.0
2006-05-31,1270.09,2692160000.0
2006-06-01,1285.71,2360160000.0
2006-06-02,1288.22,2295540000.0
2006-06-05,1265.29,2313470000.0
2006-06-06,1263.85,2697650000.0
2006-06-07,1256.15,2644170000.0
2006-06-08,1257.93,3543790000.0
2006-06-09,1252.3,2214000000.0
2006-06-12,1237.44,2247010000.0
2006-06-13,1223.69,3215770000.0
2006-06-14,1230.04,2667990000.0
2006-06-15,1256.16,2775480000.0
2006-06-16,1251.54,2783390000.0
2006-06-19,1240.13,2517200000.0
2006-06-20,1240.12,2232950000.0
2006-06-21,1252.2,2361230000.0
2006-06-22,1245.6,2148180000.0
2006-06-23,1244.5,2017270000.0
2006-06-26,1250.56,1878580000.0
2006-06-27,1239.2,2203130000.0
2006-06-28,1246.0,2085490000.0
2006-06-29,1272.87,2621250000.0
2006-06-30,1270.2,3049560000.0
2006-07-03,1280.19,1114470000.0
2006-07-05,1270.91,2165070000.0
2006-07-06,1274.08,2009160000.0
2006-07-07,1265.48,1988150000.0
2006-07-10,1267.34,1854590000.0
2006-07-11,1272.43,2310850000.0
2006-07-12,1258.6,2250450000.0
2006-07-13,1242.28,2545760000.0
2006-07-14,1236.2,2467120000.0
2006-07-17,1234.49,2146410000.0
2006-07-18,1236.86,2481750000.0
2006-07-19,1259.81,2701980000.0
2006-07-20,1249.13,2345580000.0
2006-07-21,1240.29,2704090000.0
2006-07-24,1260.91,2312720000.0
2006-07-25,1268.88,2563930000.0
2006-07-26,1268.4,2667710000.0
2006-07-27,1263.2,2776710000.0
2006-07-28,1278.55,2480420000.0
2006-07-31,1276.66,2461300000.0
2006-08-01,1270.92,2527690000.0
2006-08-02,1277.41,2610750000.0
2006-08-03,1280.27,2728440000.0
2006-08-04,1279.36,2530970000.0
2006-08-07,1275.77,2045660000.0
2006-08-08,1271.48,2457840000.0
2006-08-09,1265.95,2555180000.0
2006-08-10,1271.81,2402190000.0
2006-08-11,1266.74,2004540000.0
2006-08-14,1268.21,2118020000.0
2006-08-15,1285.58,2334100000.0
2006-08-16,1295.43,2554570000.0
2006-08-17,1297.48,2458340000.0
2006-08-18,1302.3,2033910000.0
2006-08-21,1297.52,1759240000.0
2006-08-22,1298.82,1908740000.0
2006-08-23,1292.99,1893670000.0
2006-08-24,1296.06,1930320000.0
2006-08-25,1295.09,1667580000.0
2006-08-28,1301.78,1834920000.0
2006-08-29,1304.28,2093720000.0
2006-08-30,1305.37,2060690000.0
2006-08-31,1303.82,1974540000.0
2006-09-01,1311.01,1800520000.0
2006-09-05,1313.25,2114480000.0
2006-09-06,1300.26,2329870000.0
2006-09-07,1294.02,2325850000.0
2006-09-08,1298.92,2132890000.0
2006-09-11,1299.54,2506430000.0
2006-09-12,1313.0,2791580000.0
2006-09-13,1318.07,2597220000.0
2006-09-14,1316.28,2351220000.0
2006-09-15,1319.66,3198030000.0
2006-09-18,1321.18,2325080000.0
2006-09-19,1317.64,2390850000.0
2006-09-20,1325.18,2543070000.0
2006-09-21,1318.03,2627440000.0
2006-09-22,1314.78,2162880000.0
2006-09-25,1326.37,2710240000.0
2006-09-26,1336.35,2673350000.0
2006-09-27,1336.59,2749190000.0
2006-09-28,1338.88,2397820000.0
2006-09-29,1335.85,2273430000.0
2006-10-02,1331.32,2154480000.0
2006-10-03,1334.11,2682690000.0
2006-10-04,1350.2,3019880000.0
2006-10-05,1353.22,2817240000.0
2006-10-06,1349.59,2523000000.0
2006-10-09,1350.66,1935170000.0
2006-10-10,1353.42,2376140000.0
2006-10-11,1349.95,2521000000.0
2006-10-12,1362.83,2514350000.0
2006-10-13,1365.62,2482920000.0
2006-10-16,1369.06,2305920000.0
2006-10-17,1364.05,2519620000.0
2006-10-18,1365.8,2658840000.0
2006-10-19,1366.96,2619830000.0
2006-10-20,1368.6,2526410000.0
2006-10-23,1377.02,2480430000.0
2006-10-24,1377.38,2876890000.0
2006-10-25,1382.22,2953540000.0
2006-10-26,1389.08,2793350000.0
2006-10-27,1377.34,2458450000.0
2006-10-30,1377.93,2770440000.0
2006-10-31,1377.94,2803030000.0
2006-11-01,1367.81,2821160000.0
2006-11-02,1367.34,2646180000.0
2006-11-03,1364.3,2419730000.0
2006-11-06,1379.78,2533550000.0
2006-11-07,1382.84,2636390000.0
2006-11-08,1385.72,2814820000.0
2006-11-09,1378.33,3012050000.0
2006-11-10,1380.9,2290200000.0
2006-11-13,1384.42,2386340000.0
2006-11-14,1393.22,3027480000.0
2006-11-15,1396.57,2831130000.0
2006-11-16,1399.76,2835730000.0
2006-11-17,1401.2,2726100000.0
2006-11-20,1400.5,2546710000.0
2006-11-21,1402.81,2597940000.0
2006-11-22,1406.09,2237710000.0
2006-11-24,1400.95,832550000.0
2006-11-27,1381.96,2711210000.0
2006-11-28,1386.72,2639750000.0
2006-11-29,1399.48,2790970000.0
2006-11-30,1400.63,4006230000.0
2006-12-01,1396.71,2800980000.0
2006-12-04,1409.12,2766320000.0
2006-12-05,1414.76,2755700000.0
2006-12-06,1412.9,2725280000.0
2006-12-07,1407.29,2743150000.0
2006-12-08,1409.84,2440460000.0
2006-12-11,1413.04,2289900000.0
2006-12-12,1411.56,2738170000.0
2006-12-13,1413.21,2552260000.0
2006-12-14,1425.49,2729700000.0
2006-12-15,1427.09,3229580000.0
2006-12-18,1422.48,2568140000.0
2006-12-19,1425.55,2717060000.0
2006-12-20,1423.53,2387630000.0
2006-12-21,1418.3,2322410000.0
2006-12-22,1410.76,1647590000.0
2006-12-26,1416.9,1310310000.0
2006-12-27,1426.84,1667370000.0
2006-12-28,1424.73,1508570000.0
2006-12-29,1418.3,1678200000.0
2007-01-03,1416.6,3429160000.0
2007-01-04,1418.34,3004460000.0
2007-01-05,1409.71,2919400000.0
2007-01-08,1412.84,2763340000.0
2007-01-09,1412.11,3038380000.0
2007-01-10,1414.85,2764660000.0
2007-01-11,1423.82,2857870000.0
2007-01-12,1430.73,2686480000.0
2007-01-16,1431.9,2599530000.0
2007-01-17,1430.62,2690270000.0
2007-01-18,1426.37,2822430000.0
2007-01-19,1430.5,2777480000.0
2007-01-22,1422.95,2540120000.0
2007-01-23,1427.99,2975070000.0
2007-01-24,1440.13,2783180000.0
2007-01-25,1423.9,2994330000.0
2007-01-26,1422.18,2626620000.0
2007-01-29,1420.62,2730480000.0
2007-01-30,1428.82,2706250000.0
2007-01-31,1438.24,2976690000.0
2007-02-01,1445.94,2914890000.0
2007-02-02,1448.39,2569450000.0
2007-02-05,1446.99,2439430000.0
2007-02-06,1448.0,2608710000.0
2007-02-07,1450.02,2618820000.0
2007-02-08,1448.31,2816180000.0
2007-02-09,1438.06,2951810000.0
2007-02-12,1433.37,2395680000.0
2007-02-13,1444.26,2652150000.0
2007-02-14,1455.3,2699290000.0
2007-02-15,1456.81,2490920000.0
2007-02-16,1455.54,2399450000.0
2007-02-20,1459.68,2337860000.0
2007-02-21,1457.63,2606980000.0
2007-02-22,1456.38,1950770000.0
2007-02-23,1451.19,2579950000.0
2007-02-26,1449.37,2822170000.0
2007-02-27,1399.04,4065230000.0
2007-02-28,1406.82,3925250000.0
2007-03-01,1403.17,3874910000.0
2007-03-02,1387.17,3312260000.0
2007-03-05,1374.12,3480520000.0
2007-03-06,1395.41,3358160000.0
2007-03-07,1391.97,3141350000.0
2007-03-08,1401.89,3014850000.0
2007-03-09,1402.84,2623050000.0
2007-03-12,1406.6,2664000000.0
2007-03-13,1377.95,3485570000.0
2007-03-14,1387.17,3758350000.0
2007-03-15,1392.28,2821900000.0
2007-03-16,1386.95,3393640000.0
2007-03-19,1402.06,2777180000.0
2007-03-20,1410.94,2795940000.0
2007-03-21,1435.04,3184770000.0
2007-03-22,1434.54,3129970000.0
2007-03-23,1436.11,2619020000.0
2007-03-26,1437.5,2754660000.0
2007-03-27,1428.61,2673040000.0
2007-03-28,1417.23,3000440000.0
2007-03-29,1422.53,2854710000.0
2007-03-30,1420.86,2903960000.0
2007-04-02,1424.55,2875880000.0
2007-04-03,1437.77,2921760000.0
2007-04-04,1439.37,2616320000.0
2007-04-05,1443.76,2357230000.0
2007-04-09,1444.61,2349410000.0
2007-04-10,1448.39,2510110000.0
2007-04-11,1438.87,2950190000.0
2007-04-12,1447.8,2770570000.0
2007-04-13,1452.85,2690020000.0
2007-04-16,1468.33,2870140000.0
2007-04-17,1471.48,2920570000.0
2007-04-18,1472.5,2971330000.0
2007-04-19,1470.73,2913610000.0
2007-04-20,1484.35,3329940000.0
2007-04-23,1480.93,2575020000.0
2007-04-24,1480.41,3119750000.0
2007-04-25,1495.42,3252590000.0
2007-04-26,1494.25,3211800000.0
2007-04-27,1494.07,2732810000.0
2007-04-30,1482.37,3093420000.0
2007-05-01,1486.3,3400350000.0
2007-05-02,1495.92,3189800000.0
2007-05-03,1502.39,3007970000.0
2007-05-04,1505.62,2761930000.0
2007-05-07,1509.48,2545090000.0
2007-05-08,1507.72,2795720000.0
2007-05-09,1512.58,2935550000.0
2007-05-10,1491.47,3031240000.0
2007-05-11,1505.85,2720780000.0
2007-05-14,1503.15,2776130000.0
2007-05-15,1501.19,3071020000.0
2007-05-16,1514.14,2915350000.0
2007-05-17,1512.75,2868640000.0
2007-05-18,1522.75,2959050000.0
2007-05-21,1525.1,3465360000.0
2007-05-22,1524.12,2860500000.0
2007-05-23,1522.28,3084260000.0
2007-05-24,1507.51,3365530000.0
2007-05-25,1515.73,2316250000.0
2007-05-29,1518.11,2571790000.0
2007-05-30,1530.23,2980210000.0
2007-05-31,1530.62,3335530000.0
2007-06-01,1536.34,2927020000.0
2007-06-04,1539.18,2738930000.0
2007-06-05,1530.95,2939450000.0
2007-06-06,1517.38,2964190000.0
2007-06-07,1490.72,3538470000.0
2007-06-08,1507.67,2993460000.0
2007-06-11,1509.12,2525280000.0
2007-06-12,1493.0,3056200000.0
2007-06-13,1515.67,3077930000.0
2007-06-14,1522.97,2813630000.0
2007-06-15,1532.91,3406030000.0
2007-06-18,1531.05,2480240000.0
2007-06-19,1533.7,2873590000.0
2007-06-20,1512.84,3286900000.0
2007-06-21,1522.19,3161110000.0
2007-06-22,1502.56,4284320000.0
2007-06-25,1497.74,3287250000.0
2007-06-26,1492.89,3398530000.0
2007-06-27,1506.34,3398150000.0
2007-06-28,1505.71,3006710000.0
2007-06-29,1503.35,3165410000.0
2007-07-02,1519.43,2648990000.0
2007-07-03,1524.87,1560790000.0
2007-07-05,1525.4,2622950000.0
2007-07-06,1530.44,2441520000.0
2007-07-09,1531.85,2715330000.0
2007-07-10,1510.12,3244280000.0
2007-07-11,1518.76,3082920000.0
2007-07-12,1547.7,3489600000.0
2007-07-13,1552.5,2801120000.0
2007-07-16,1549.52,2704110000.0
2007-07-17,1549.37,3007140000.0
2007-07-18,1546.17,3609220000.0
2007-07-19,1553.08,3251450000.0
2007-07-20,1534.1,3745780000.0
2007-07-23,1541.57,3102700000.0
2007-07-24,1511.04,4115830000.0
2007-07-25,1518.09,4283200000.0
2007-07-26,1482.66,4472550000.0
2007-07-27,1458.95,4784650000.0
2007-07-30,1473.91,4128780000.0
2007-07-31,1455.27,4524520000.0
2007-08-01,1465.81,5256780000.0
2007-08-02,1472.2,4368850000.0
2007-08-03,1433.06,4272110000.0
2007-08-06,1467.67,5067200000.0
2007-08-07,1476.71,4909390000.0
2007-08-08,1497.49,5499560000.0
2007-08-09,1453.09,5889600000.0
2007-08-10,1453.64,5345780000.0
2007-08-13,1452.92,3696280000.0
2007-08-14,1426.54,3814630000.0
2007-08-15,1406.7,4290930000.0
2007-08-16,1411.27,6509300000.0
2007-08-17,1445.94,3570040000.0
2007-08-20,1445.55,3321340000.0
2007-08-21,1447.12,3012150000.0
2007-08-22,1464.07,3309120000.0
2007-08-23,1462.5,3084390000.0
2007-08-24,1479.37,2541400000.0
2007-08-27,1466.79,2406180000.0
2007-08-28,1432.36,3078090000.0
2007-08-29,1463.76,2824070000.0
2007-08-30,1457.64,2582960000.0
2007-08-31,1473.99,2731610000.0
2007-09-04,1489.42,2766600000.0
2007-09-05,1472.29,2991600000.0
2007-09-06,1478.55,2459590000.0
2007-09-07,1453.55,3191080000.0
2007-09-10,1451.7,2835720000.0
2007-09-11,1471.49,3015330000.0
2007-09-12,1471.56,2885720000.0
2007-09-13,1483.95,2877080000.0
2007-09-14,1484.25,2641740000.0
2007-09-17,1476.65,2598390000.0
2007-09-18,1519.78,3708940000.0
2007-09-19,1529.03,3846750000.0
2007-09-20,1518.75,2957700000.0
2007-09-21,1525.75,3679460000.0
2007-09-24,1517.73,3131310000.0
2007-09-25,1517.21,3187770000.0
2007-09-26,1525.42,3237390000.0
2007-09-27,1531.38,2872180000.0
2007-09-28,1526.75,2925350000.0
2007-10-01,1547.04,3281990000.0
2007-10-02,1546.63,3101910000.0
2007-10-03,1539.59,3065320000.0
2007-10-04,1542.84,2690430000.0
2007-10-05,1557.59,2919030000.0
2007-10-08,1552.58,2040650000.0
2007-10-09,1565.15,2932040000.0
2007-10-10,1562.47,3044760000.0
2007-10-11,1554.41,3911260000.0
2007-10-12,1561.8,2788690000.0
2007-10-15,1548.71,3139290000.0
2007-10-16,1538.53,3234560000.0
2007-10-17,1541.24,3638070000.0
2007-10-18,1540.08,3203210000.0
2007-10-19,1500.63,4160970000.0
2007-10-22,1506.33,3471830000.0
2007-10-23,1519.59,3309120000.0
2007-10-24,1515.88,4003300000.0
2007-10-25,1514.4,4183960000.0
2007-10-26,1535.28,3612120000.0
2007-10-29,1540.98,3124480000.0
2007-10-30,1531.02,3212520000.0
2007-10-31,1549.38,3953070000.0
2007-11-01,1508.44,4241470000.0
2007-11-02,1509.65,4285990000.0
2007-11-05,1502.17,3819330000.0
2007-11-06,1520.27,3879160000.0
2007-11-07,1475.62,4353160000.0
2007-11-08,1474.77,5439720000.0
2007-11-09,1453.7,4587050000.0
2007-11-12,1439.18,4192520000.0
2007-11-13,1481.05,4141310000.0
2007-11-14,1470.58,4031470000.0
2007-11-15,1451.15,3941010000.0
2007-11-16,1458.74,4168870000.0
2007-11-19,1433.27,4119650000.0
2007-11-20,1439.7,4875150000.0
2007-11-21,1416.77,4076230000.0
2007-11-23,1440.7,1612720000.0
2007-11-26,1407.22,3706470000.0
2007-11-27,1428.23,4320720000.0
2007-11-28,1469.02,4508020000.0
2007-11-29,1469.72,3524730000.0
2007-11-30,1481.14,4422200000.0
2007-12-03,1472.42,3323250000.0
2007-12-04,1462.79,3343620000.0
2007-12-05,1485.01,3663660000.0
2007-12-06,1507.34,3568570000.0
2007-12-07,1504.66,3177710000.0
2007-12-10,1515.96,2911760000.0
2007-12-11,1477.65,4080180000.0
2007-12-12,1486.59,4482120000.0
2007-12-13,1488.41,3635170000.0
2007-12-14,1467.95,3401050000.0
2007-12-17,1445.9,3569030000.0
2007-12-18,1454.98,3723690000.0
2007-12-19,1453.0,3401300000.0
2007-12-20,1460.12,3526890000.0
2007-12-21,1484.46,4508590000.0
2007-12-24,1496.45,1267420000.0
2007-12-26,1497.66,2010500000.0
2007-12-27,1476.27,2365770000.0
2007-12-28,1478.49,2420510000.0
2007-12-31,1468.36,2440880000.0
2008-01-02,1447.16,3452650000.0
2008-01-03,1447.16,3429500000.0
2008-01-04,1411.63,4166000000.0
2008-01-07,1416.18,4221260000.0
2008-01-08,1390.19,4705390000.0
2008-01-09,1409.13,5351030000.0
2008-01-10,1420.33,5170490000.0
2008-01-11,1401.02,4495840000.0
2008-01-14,1416.25,3682090000.0
2008-01-15,1380.95,4601640000.0
2008-01-16,1373.2,5440620000.0
2008-01-17,1333.25,5303130000.0
2008-01-18,1325.19,6004840000.0
2008-01-22,1310.5,6544690000.0
2008-01-23,1338.6,3241680000.0
2008-01-24,1352.07,5735300000.0
2008-01-25,1330.61,4882250000.0
2008-01-28,1353.96,4100930000.0
2008-01-29,1362.3,4232960000.0
2008-01-30,1355.81,4742760000.0
2008-01-31,1378.55,4970290000.0
2008-02-01,1395.42,4650770000.0
2008-02-04,1380.82,3495780000.0
2008-02-05,1336.64,4315740000.0
2008-02-06,1326.45,4008120000.0
2008-02-07,1336.91,4589160000.0
2008-02-08,1331.29,3768490000.0
2008-02-11,1339.13,3593140000.0
2008-02-12,1348.86,4044640000.0
2008-02-13,1367.21,3856420000.0
2008-02-14,1348.86,3644760000.0
2008-02-15,1349.99,3583300000.0
2008-02-19,1348.78,3613550000.0
2008-02-20,1360.03,3870520000.0
2008-02-21,1342.53,3696660000.0
2008-02-22,1353.11,3572660000.0
2008-02-25,1371.8,3866350000.0
2008-02-26,1381.29,4096060000.0
2008-02-27,1380.02,3904700000.0
2008-02-28,1367.68,3938580000.0
2008-02-29,1330.63,4426730000.0
2008-03-03,1331.34,4117570000.0
2008-03-04,1326.75,4757180000.0
2008-03-05,1333.7,4277710000.0
2008-03-06,1304.34,4323460000.0
2008-03-07,1293.37,4565410000.0
2008-03-10,1273.37,4261240000.0
2008-03-11,1320.65,5109080000.0
2008-03-12,1308.77,4414280000.0
2008-03-13,1315.48,5073360000.0
2008-03-14,1288.14,5153780000.0
2008-03-17,1276.6,5683010000.0
2008-03-18,1330.74,5335630000.0
2008-03-19,1298.42,5358550000.0
2008-03-20,1329.51,6145220000.0
2008-03-24,1349.88,4499000000.0
2008-03-25,1352.99,4145120000.0
2008-03-26,1341.13,4055670000.0
2008-03-27,1325.76,4037930000.0
2008-03-28,1315.22,3686980000.0
2008-03-31,1322.7,4188990000.0
2008-04-01,1370.18,4745120000.0
2008-04-02,1367.53,4320440000.0
2008-04-03,1369.31,3920100000.0
2008-04-04,1370.4,3703100000.0
2008-04-07,1372.54,3747780000.0
2008-04-08,1365.54,3602500000.0
2008-04-09,1354.49,3556670000.0
2008-04-10,1360.55,3686150000.0
2008-04-11,1332.83,3723790000.0
2008-04-14,1328.32,3565020000.0
2008-04-15,1334.43,3581230000.0
2008-04-16,1364.71,4260370000.0
2008-04-17,1365.56,3713880000.0
2008-04-18,1390.33,4222380000.0
2008-04-21,1388.17,3420570000.0
2008-04-22,1375.94,3821900000.0
2008-04-23,1379.93,4103610000.0
2008-04-24,1388.82,4461660000.0
2008-04-25,1397.84,3891150000.0
2008-04-28,1396.37,3607000000.0
2008-04-29,1390.94,3815320000.0
2008-04-30,1385.59,4508890000.0
2008-05-01,1409.34,4448780000.0
2008-05-02,1413.9,3953030000.0
2008-05-05,1407.49,3410090000.0
2008-05-06,1418.26,3924100000.0
2008-05-07,1392.57,4075860000.0
2008-05-08,1397.68,3827550000.0
2008-05-09,1388.28,3518620000.0
2008-05-12,1403.58,3370630000.0
2008-05-13,1403.04,4018590000.0
2008-05-14,1408.66,3979370000.0
2008-05-15,1423.57,3836480000.0
2008-05-16,1425.35,3842590000.0
2008-05-19,1426.63,3683970000.0
2008-05-20,1413.4,3854320000.0
2008-05-21,1390.71,4517990000.0
2008-05-22,1394.35,3955960000.0
2008-05-23,1375.93,3516380000.0
2008-05-27,1385.35,3588860000.0
2008-05-28,1390.84,3927240000.0
2008-05-29,1398.26,3894440000.0
2008-05-30,1400.38,3845630000.0
2008-06-02,1385.67,3714320000.0
2008-06-03,1377.65,4396380000.0
2008-06-04,1377.2,4338640000.0
2008-06-05,1404.05,4350790000.0
2008-06-06,1360.68,4771660000.0
2008-06-09,1361.76,4404570000.0
2008-06-10,1358.44,4635070000.0
2008-06-11,1335.49,4779980000.0
2008-06-12,1339.87,4734240000.0
2008-06-13,1360.03,4080420000.0
2008-06-16,1360.14,3706940000.0
2008-06-17,1350.93,3801960000.0
2008-06-18,1337.81,4573570000.0
2008-06-19,1342.83,4811670000.0
2008-06-20,1317.93,5324900000.0
2008-06-23,1318.0,4186370000.0
2008-06-24,1314.29,4705050000.0
2008-06-25,1321.97,4825640000.0
2008-06-26,1283.15,5231280000.0
2008-06-27,1278.38,6208260000.0
2008-06-30,1280.0,5032330000.0
2008-07-01,1284.91,5846290000.0
2008-07-02,1261.52,5276090000.0
2008-07-03,1262.9,3247590000.0
2008-07-07,1252.31,5265420000.0
2008-07-08,1273.7,6034110000.0
2008-07-09,1244.69,5181000000.0
2008-07-10,1253.39,5840430000.0
2008-07-11,1239.49,6742200000.0
2008-07-14,1228.3,5434860000.0
2008-07-15,1214.91,7363640000.0
2008-07-16,1245.36,6738630000.0
2008-07-17,1260.32,7365210000.0
2008-07-18,1260.68,5653280000.0
2008-07-21,1260.0,4630640000.0
2008-07-22,1277.0,6180230000.0
2008-07-23,1282.19,6705830000.0
2008-07-24,1252.54,6127980000.0
2008-07-25,1257.76,4672560000.0
2008-07-28,1234.37,4282960000.0
2008-07-29,1263.2,5414240000.0
2008-07-30,1284.26,5631330000.0
2008-07-31,1267.38,5346050000.0
2008-08-01,1260.31,4684870000.0
2008-08-04,1249.01,4562280000.0
2008-08-05,1284.88,1219310000.0
2008-08-06,1289.19,4873420000.0
2008-08-07,1266.07,5319380000.0
2008-08-08,1296.32,4966810000.0
2008-08-11,1305.32,5067310000.0
2008-08-12,1289.59,4711290000.0
2008-08-13,1285.83,4787600000.0
2008-08-14,1292.93,4064000000.0
2008-08-15,1298.2,4041820000.0
2008-08-18,1278.6,3829290000.0
2008-08-19,1266.69,4159760000.0
2008-08-20,1274.54,4555030000.0
2008-08-21,1277.72,4032590000.0
2008-08-22,1292.2,3741070000.0
2008-08-25,1266.84,3420600000.0
2008-08-26,1271.51,3587570000.0
2008-08-27,1281.66,3499610000.0
2008-08-28,1300.68,3854280000.0
2008-08-29,1282.83,3288120000.0
2008-09-02,1277.58,4783560000.0
2008-09-03,1274.98,5056980000.0
2008-09-04,1236.83,5212500000.0
2008-09-05,1242.31,5017080000.0
2008-09-08,1267.79,7351340000.0
2008-09-09,1224.51,7380630000.0
2008-09-10,1232.04,6543440000.0
2008-09-11,1249.05,6869250000.0
2008-09-12,1251.7,6273260000.0
2008-09-15,1192.7,8279510000.0
2008-09-16,1213.6,9459830000.0
2008-09-17,1156.39,9431870000.0
2008-09-18,1206.51,10082690000.0
2008-09-19,1255.08,9387170000.0
2008-09-22,1207.09,5368130000.0
2008-09-23,1188.22,5185730000.0
2008-09-24,1185.87,4820360000.0
2008-09-25,1209.18,5877640000.0
2008-09-26,1213.27,5383610000.0
2008-09-29,1106.42,7305060000.0
2008-09-30,1166.36,4937680000.0
2008-10-01,1161.06,5782130000.0
2008-10-02,1114.28,6285640000.0
2008-10-03,1099.23,6716120000.0
2008-10-06,1056.89,7956020000.0
2008-10-07,996.23,7069210000.0
2008-10-08,984.94,8716330000.0
2008-10-09,909.92,6819000000.0
2008-10-10,899.22,11456230000.0
2008-10-13,1003.35,7263370000.0
2008-10-14,998.01,8161990000.0
2008-10-15,907.84,6542330000.0
2008-10-16,946.43,7984500000.0
2008-10-17,940.55,6581780000.0
